FORMA	FORMAKEY	LEMMA	ETIMO	LANG	POS	FUNCT	MSD
paroule	paroule						
finee	finee						
.	.						
il	il						
s’	s’						
asist	asist						
.	.						
cels_qi	cels_qi						
au	au						
parlement	parlement						
estoient	estoient						
n’	n’						
i	i						
si	si						
acorderent	acorderent						
en	en						
nulle	nulle						
guise	guise						
por_ce_qe	por_ce_qe						
fortune	fortune						
les	les						
desvioit	desvioit						
.	.						
si	si						
distrent	distrent						
au	au						
roi	roi						
qe	qe						
sans	sans						
targier	targier						
il	il						
feïst	feïst						
de	de						
ce	ce						
tot	tot						
son	son						
plaisir	plaisir						
et	et						
sa	sa						
volonté	volonté						
car	car						
il	il						
estoient	estoient						
tos	tos						
aparoillés	aparoillés						
dou	dou						
faire	faire						
qanqe	qanqe						
il	il						
seüsent	seüsent						
commander	commander						
.	.						
li	li						
roi	roi						
les	les						
enmercia	enmercia						
mult	mult						
de	de						
ceste	ceste						
paroles	paroles						
et	et						
de	de						
ceste	ceste						
responce	responce						
.	.						
si	si						
dona	dona						
lor	lor						
conjé	conjé						
.	.						
aprés	aprés						
fist	fist						
li	li						
roi	roi						
sanz	sanz						
targier	targier						
qerre	qerre						
bons	bons						
hovriers	hovriers						
asés	asés						
por	por						
les	les						
nes	nes						
fer	fer						
et	et						
aparoillier	aparoillier						
.	.						
si	si						
vos	vos						
di	di						
qe	qe						
en	en						
poi_de	poi_de						
tenz	tenz						
n’	n’						
orent	orent						
fet	fet						
xxii	xxii						
.	.						
mult	mult						
riches	riches						
et	et						
mult	mult						
bien	bien						
aparoillees	aparoillees						
de	de						
tot_ce_qe	tot_ce_qe						
à	à						
cel	cel						
nes	nes						
convenoit	convenoit						
.	.						
puis	puis						
les	les						
fist	fist						
li	li						
roi	roi						
priant	priant						
mult	mult						
bien	bien						
raenplir	raenplir						
de	de						
vituailles	vituailles						
et	et						
de	de						
viandes	viandes						
.	.						
hector	hector						
ala	ala						
qerre	qerre						
genz	genz						
por	por						
le	le						
païs	païs						
.	.						
de	de						
qoi	qoi						
il	il						
amena	amena						
mult	mult						
grant	grant						
abandonance	abandonance						
par	par						
son	son						
por	por						
chevaliers	chevaliers						
.	.						
les_qels	les_qels						
ne	ne						
retornerent	retornerent						
puis	puis						
tos	tos						
arrieres	arrieres						
.	.						
coment	coment						
casandre	casandre						
.	.						
la	la						
fille	fille						
au	au						
roi	roi						
priant	priant						
.	.						
parla	parla						
devant	devant						
son	son						
pere	pere						
et	et						
devant	devant						
mains	mains						
barons	barons						
.	.						
casandre	casandre						
.	.						
la	la						
fille	fille						
au	au						
roi	roi						
priant	priant						
.	.						
estoit	estoit						
mult	mult						
saje	saje						
ensi_com	ensi_com						
dit	dit						
vos	vos						
ai	ai						
.	.						
et	et						
mult	mult						
savoit	savoit						
de	de						
deviner	deviner						
et	et						
de	de						
sors	sors						
geter	geter						
.	.						
et	et						
prenoit	prenoit						
sovent	sovent						
respons	respons						
de	de						
diex	diex						
.	.						
cele	cele						
casaindre	casaindre						
hot	hot						
veü	veü						
et	et						
coneü	coneü						
por	por						
son	son						
savoir	savoir						
qe	qe						
.	.						
se	se						
paris	paris						
alast	alast						
en	en						
grese	grese						
ho	ho						
sa	sa						
navie	navie						
.	.						
qe	qe						
troie	troie						
en	en						
seroit	seroit						
destruite	destruite						
et	et						
desritee	desritee						
.	.						
et	et						
se	se						
ne	ne						
pooit	pooit						
faillir	faillir						
por	por						
nulle	nulle						
aventure	aventure						
.	.						
si	si						
l’	l’						
avoit	avoit						
moustré	moustré						
et	et						
dit	dit						
à	à						
son	son						
pere	pere						
qe	qe						
.	.						
se	se						
paris	paris						
alast	alast						
ho	ho						
la	la						
navie	navie						
.	.						
mors	mors						
estoient	estoient						
tos	tos						
et	et						
esilliés	esilliés						
.	.						
si	si						
vos	vos						
di	di						
qe	qe						
.	.						
ce	ce						
elle	elle						
fust	fust						
creüe	creüe						
.	.						
troie	troie						
seroit	seroit						
encore	encore						
entiere	entiere						
ensi_com	ensi_com						
elle	elle						
estoit	estoit						
adonc	adonc						
.	.						
ne	ne						
la	la						
gent	gent						
ne	ne						
fust	fust						
pas	pas						
morte	morte						
ne	ne						
isilliee	isilliee						
.	.						
mes	mes						
ce_qe	ce_qe						
vaut	vaut						
fortune	fortune						
estoit	estoit						
lor	lor						
contraire	contraire						
.	.						
qi	qi						
ne	ne						
le	le						
lor	lor						
soufroit	soufroit						
q’	q’						
il	il						
la	la						
creüssent	creüssent						
.	.						
mes	mes						
hore	hore						
laisse	laisse						
li	li						
contes	contes						
à	à						
parler	parler						
de	de						
casandre	casandre						
por	por						
deviser	deviser						
comment	comment						
paris	paris						
et	et						
sa	sa						
conpaignie	conpaignie						
se	se						
mistrent	mistrent						
en	en						
mer	mer						
por	por						
aler	aler						
en	en						
grese	grese						
.	.						
